2997,Hi no Tori: Houou-hen,6.88,"Historical, Drama, Fantasy",1,"Tezuka Productions, Toho, Tohokushinsha Film Corporation",2023-02-17
2998,Hi no Tori: Uchuu-hen,6.96,"Sci-Fi, Space, Drama, Fantasy",1,"Kadokawa Shoten, Tezuka Productions, Tohokushinsha Film Corporation",2023-02-17
2999,Hi no Tori: Yamato-hen,6.78,"Drama, Historical",1,"Kadokawa Shoten, Tezuka Productions, Tohokushinsha Film Corporation",2023-02-17
3000,Taiho Shichau zo: Full Throttle,7.22,"Action, Comedy, Police, Shounen",23,TBS,2023-02-17
3001,Moyashimon,7.59,"Comedy, School, Seinen, Supernatural",11,"Dentsu, Kodansha, Fuji TV, Sony Music Entertainment, Fujipacific Music",2023-02-17
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,8.28,"Game, Psychological, Thriller, Seinen",26,"VAP, Nippon Television Network",2023-02-17
3003,Yumedamaya Kidan,6.54,"Drama, Fantasy",1,Unknown,2023-02-17
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,6.29,"Magic, Fantasy",2,"Lantis, Tokyo Kids",2023-02-17
3005,Shadow Skill,6.59,"Adventure, Drama, Fantasy, Shounen",1,Takeshobo,2023-02-17
3006,Atashin'chi,7.25,"Comedy, Slice of Life",330,"TV Asahi, Yumeta Company",2023-02-17
3007,Bronze: Kouji Nanjo Cathexis,6.26,"Music, Shounen Ai",1,"Victor Entertainment, Shueisha",2023-02-17
3008,Time Bokan Series: Yatterman,6.68,"Adventure, Comedy, Mecha",108,Unknown,2023-02-17
3009,Tiger Mask,7.26,"Action, Drama, Shounen, Sports",105,Unknown,2023-02-17
3010,Kaiketsu Zorro,7.23,"Adventure, Historical, Shounen",52,Toho,2023-02-17
3011,Yotsunoha,6.36,"Romance, School",2,Rondo Robe,2023-02-17
3012,Gekitou! Crush Gear Turbo,6.8,"Sports, Shounen",68,Bandai Visual,2023-02-17
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,7.95,"Action, Military, Sci-Fi, Space",1,Unknown,2023-02-17
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,6.28,"Action, Military, Sci-Fi, Space, Drama",1,"Kitty Films, Magic Capsule, Tokuma Shoten, Tokuma Japan",2023-02-17
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.12,"Action, Drama, Military, Sci-Fi, Space",1,Tokuma Shoten,2023-02-17
3019,Lupin III: Kiri no Elusive,6.86,"Action, Adventure, Mystery, Comedy, Seinen",1,Unknown,2023-02-17
3020,Gu-Gu Ganmo,6.04,"Comedy, School, Shounen, Slice of Life",50,Unknown,2023-02-17
3021,Yume Senshi Wingman,6.52,"Action, Comedy, Super Power, Romance, School",47,TV Asahi,2023-02-17
3022,Haai Step Jun,6.37,"Action, Romance, School, Sci-Fi",45,Unknown,2023-02-17
3023,Esper Mami,6.46,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",119,Unknown,2023-02-17
3024,Ribbon no Kishi,6.63,"Action, Mystery, Romance, Fantasy, Shoujo",52,Fuji TV,2023-02-17
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,5.59,"Action, Fantasy, Magic",2,"Nihon Falcom, Anime R, Studio Curtain, Nakamura Production",2023-02-17
3026,Compiler,5.19,"Sci-Fi, Comedy, Drama, Romance",2,animate Film,2023-02-17
3027,Hokuto no Ken: Yuria-den,7.12,"Action, Adventure, Drama, Martial Arts",1,North Stars Pictures,2023-02-17
3028,Cluster Edge Specials,6.44,"Action, Fantasy, Military, Sci-Fi",3,Unknown,2023-02-17
3031,Digimon Frontier: Ornismon Fukkatsu!!,6.87,"Adventure, Comedy, Drama, Fantasy, Shounen",1,Unknown,2023-02-17
3032,Digimon Tamers: Boukensha-tachi no Tatakai,6.99,"Adventure, Drama, Sci-Fi, Shounen",1,Unknown,2023-02-17
3033,Digimon Tamers: Bousou Digimon Tokkyuu,7.06,"Adventure, Comedy, Sci-Fi, Shounen",1,Unknown,2023-02-17
3034,Kurai Mirai,5.82,Hentai,2,"Milky Animation Label, JapanAnime",2023-02-17
3035,Chouon Senshi Borgman,6.39,"Action, Sci-Fi, Demons",35,Yomiuri Advertising,2023-02-17
3036,Tobe! Isami,7.17,"Action, Adventure, Comedy, Romance, Shounen",50,Hirameki International,2023-02-17
3037,GS Mikami: Gokuraku Daisakusen!!,6.59,"Comedy, Fantasy",1,Unknown,2023-02-17
3038,Senya Ichiya Monogatari,6.11,"Hentai, Fantasy",1,Unknown,2023-02-17
3039,Campus,5.93,Hentai,2,Y.O.U.C,2023-02-17
3040,Bakuhatsu Sunzen!! Tenshi no Countdown,5.52,"Comedy, Hentai, Yuri",1,Shinyusha,2023-02-17
3043,Andersen Douwa: Ningyohime,6.98,"Fantasy, Romance, Shoujo",1,Unknown,2023-02-17
3044,Tetsuwan Atom (1980),7.14,"Action, Sci-Fi, Adventure, Mecha, Shounen",52,Nippon Television Network,2023-02-17
3046,Shiroki Tenshi-tachi no Rondo,5.78,Hentai,2,"Digital Works, Y.O.U.C",2023-02-17
3048,In no Houteishiki,6.29,"Hentai, School",2,Milky Animation Label,2023-02-17
3050,Panchira Teacher,6.38,"Hentai, School",2,"Green Bunny, Discovery",2023-02-17
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.25,"Fantasy, Music, Romance, Shoujo",1,Unknown,2023-02-17
3053,Ganbare! Kickers,6.82,"Comedy, Drama, Shounen, Sports",23,Nippon Television Network,2023-02-17
3054,La Seine no Hoshi,6.53,"Adventure, Historical, Drama, Shoujo",39,Unknown,2023-02-17
3056,Natural,5.98,Hentai,2,Green Bunny,2023-02-17
3057,Loveless Specials,6.56,"Comedy, Supernatural, Romance, Fantasy, Josei, Shounen Ai",6,Unknown,2023-02-17
3058,Darling,6.45,"Hentai, Comedy",3,Kitty Media,2023-02-17
3059,Ninja Senshi Tobikage,6.99,"Adventure, Mecha, Sci-Fi, Shounen, Space",43,Unknown,2023-02-17
3060,Dallos,5.97,"Action, Sci-Fi, Mecha",4,Unknown,2023-02-17
3061,Kishin Heidan,6.26,"Adventure, Mecha, Historical, Sci-Fi",7,"AIC, Pioneer LDC",2023-02-17
3062,Futago no Haha Seihonnou,6.23,Hentai,2,Milky Animation Label,2023-02-17
3063,Gakuen Sodom,5.45,Hentai,2,Green Bunny,2023-02-17
3064,Kizuoibito,4.85,"Action, Adventure, Seinen, Thriller",5,Unknown,2023-02-17
3065,Ozanari Dungeon: Kaze no Tou,6.26,"Action, Adventure, Fantasy, Comedy",3,"Tokyo Movie Shinsha, Gakken, Toshiba EMI",2023-02-17
3066,Joou-sama wa M Dorei,5.42,Hentai,1,NuTech Digital,2023-02-17
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.08,"Action, Military, Sci-Fi, Space, Drama",1,Unknown,2023-02-17
3069,Yamato yo Towa ni,6.61,"Action, Military, Sci-Fi, Adventure, Space, Drama",1,Unknown,2023-02-17
3070,Wakusei Daikaiju Negadon,5.6,"Action, Fantasy, Mecha, Military, Sci-Fi, Space",1,CoMix Wave Films,2023-02-17
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,6.7,"Action, Military, Sci-Fi, Space, Drama",1,Unknown,2023-02-17
3072,Uchuu Senkan Yamato: Kanketsu-hen,6.9,"Action, Military, Sci-Fi, Adventure, Space, Drama",1,Unknown,2023-02-17
3073,Robby to Kerobby,Unknown,"Kids, Comedy",52,"Aniplex, Yomiko Advertising",2023-02-17
3074,Minerva no Kenshi,6.1,"Fantasy, Hentai",5,BEAM Entertainment,2023-02-17
3075,Tondera House no Daibouken,6.23,"Adventure, Historical, Sci-Fi",52,Unknown,2023-02-17
3076,Bishoujo Senshi Sailor Moon SuperS Specials,7.36,"Magic, Romance, Shoujo",3,Unknown,2023-02-17
3077,Warau Salesman,6.69,"Comedy, Psychological, Supernatural, Drama, Seinen",103,TBS,2023-02-17
3078,Magical Twilight,5.97,"Hentai, Comedy, Magic, Romance",3,Pink Pineapple,2023-02-17
3079,Aoki Ryuusei SPT Layzner,6.96,"Space, Mecha, Military, Sci-Fi",38,Unknown,2023-02-17
3080,Anime Tenchou,6.05,"Action, Parody",1,animate Film,2023-02-17
3081,Attacker You!,6.57,"Action, Romance, Shoujo, Sports",58,"TV Tokyo, Knack Productions, Kino Production",2023-02-17
3082,Stairs: Houkago no Album,5.46,Hentai,1,Unknown,2023-02-17
3085,Koharu Biyori,6.63,"Sci-Fi, Comedy, Ecchi",3,"Geneon Universal Entertainment, AT-X, ASCII Media Works, Showgate",2023-02-17
3086,Strait Jacket,6.85,"Action, Sci-Fi, Fantasy",3,Unknown,2023-02-17
3087,Cencoroll,7.21,"Action, Sci-Fi",1,Aniplex,2023-02-17
3088,Tokyo Marble Chocolate,7.21,"Slice of Life, Romance",2,"Frontier Works, BMG Japan",2023-02-17
3089,The Sky Crawlers,7.3,"Drama, Military",1,Hiroshima Television,2023-02-17
3090,Aa! Megami-sama!: Tatakau Tsubasa,7.6,"Comedy, Magic, Romance, Seinen, Supernatural",2,Imagine,2023-02-17
3091,xxxHOLiC Kei,8.25,"Mystery, Comedy, Psychological, Supernatural, Drama",13,"Hal Film Maker, TBS",2023-02-17
3092,Junjou Romantica,7.65,"Comedy, Drama, Romance, Shounen Ai",12,"Frontier Works, Kadokawa Shoten, Memory-Tech, Romantica club !!",2023-02-17
3093,Kekkai,5.31,Hentai,1,NuTech Digital,2023-02-17
3094,Rankou Choukyou: Maid ni Natta Shoujo,5.41,Hentai,1,NuTech Digital,2023-02-17
3095,Sono Kinisasete yo: My My Mai,5.77,"Ecchi, Comedy, Supernatural",2,AC Create,2023-02-17
3098,Shutsugeki! Machine Robo Rescue,6.68,"Action, Mecha, Sci-Fi",53,"TV Tokyo, Bandai Visual, Lantis",2023-02-17
3099,Juusenshi Gulkeeva,6.31,"Action, Fantasy, Mecha, Super Power",26,TV Tokyo Music,2023-02-17
3100,Kamen Rider SD Kaiki?! Kumo Otoko,6.2,"Action, Parody",1,Unknown,2023-02-17
3101,F-Zero: Falcon Densetsu,6.42,"Action, Sci-Fi, Adventure, Cars, Sports, Mecha, Shounen",51,Studio Jack,2023-02-17
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.18,Hentai,2,Pink Pineapple,2023-02-17
3104,Geisters: Fractions of the Earth,5.84,"Action, Military, Sci-Fi",26,"TV Osaka, Plum",2023-02-17
3105,Chikansha Thomas,6.02,Hentai,1,Unknown,2023-02-17
3107,Dark Shell: Ori no Naka no Namameki,6.09,Hentai,2,"Echo, NuTech Digital, Blue Eyes",2023-02-17
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,5.93,Hentai,2,Milky Animation Label,2023-02-17
3109,Mei King,6.06,"Adventure, Comedy, Fantasy, Hentai",4,Digital Works,2023-02-17
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.03,"Drama, Historical",52,TV Tokyo,2023-02-17
3111,Nasu: Suitcase no Wataridori,7.12,"Drama, Seinen, Sports",1,Unknown,2023-02-17
3112,Papillon Rose,4.65,"Ecchi, Magic, Comedy, Parody",6,Unknown,2023-02-17
3113,Pinky Street,4.62,"Comedy, Slice of Life",2,Unknown,2023-02-17
3114,Chiisana Kyojin Microman,6.27,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",52,"TV Tokyo, Yomiko Advertising",2023-02-17
3115,Toki no Tabibito: Time Stranger,6.07,"Action, Adventure, Romance, Sci-Fi",1,Kadokawa Shoten,2023-02-17
3116,Dash! Yonkurou,6.76,"Action, Cars, Sports, Kids, Shounen",25,Aubec,2023-02-17
3120,Bobby ni Kubittake,6.03,"Drama, Romance, Slice of Life",1,Kadokawa Shoten,2023-02-17
3121,Kodomo no Jikan OVA,7.09,"Comedy, Ecchi, School",3,Unknown,2023-02-17
3125,Tokimeki Tonight,7.17,"Comedy, Fantasy, Romance, Shoujo, Vampire",34,Toho,2023-02-17
3127,California Crisis: Tsuigeki no Juuka,5.65,"Action, Adventure, Comedy",1,Unknown,2023-02-17
3129,Kaibutsu-kun,6.51,"Comedy, Horror",49,TBS,2023-02-17
3130,Kaibutsu-kun (1980),6.45,"Comedy, Horror, Kids",94,Unknown,2023-02-17
3131,Ashita Tenki ni Naare,6.13,"Sports, Shounen",47,"Nihon Ad Systems, Fuji TV",2023-02-17
3132,Boukensha: The Man Was from Spain,6.24,"Adventure, Historical",26,Unknown,2023-02-17
3135,Dragon's Heaven,6.08,"Action, Adventure, Fantasy, Mecha, Sci-Fi",1,Toshiba EMI,2023-02-17
3136,Ochamegami Monogatari: Korokoro Pollon,6.95,"Parody, Magic, Comedy",46,Kokusai Eigasha,2023-02-17
3137,Tsurikichi Sanpei,7.04,"Adventure, Sports",109,Studio Jack,2023-02-17
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",7.07,"Comedy, Drama",1,"AIC, TV Asahi",2023-02-17
3140,Ryoujoku no Machi: Kyouen no Ceremony,5.55,"Fantasy, Hentai, Military",1,"Shinyusha, MS Pictures",2023-02-17
3146,GR: Giant Robo,6.43,"Adventure, Mecha, Military, Sci-Fi, Shounen",13,Soft Garage,2023-02-17
3147,Me gumi no Daigo: Kajiba no Baka Yarou,6.25,"Action, Drama",1,Unknown,2023-02-17
3151,Genei Toushi Bastof Lemon,6.15,"Adventure, Mecha, Sci-Fi",26,Unknown,2023-02-17
3152,Down Load: Namu Amida Butsu wa Ai no Uta,5.78,"Action, Adventure, Psychological, Sci-Fi",1,NEC Avenue,2023-02-17
3153,Kagaku Ninja-tai Gatchaman (Movie),6.11,"Action, Adventure, Sci-Fi, Shounen",1,"Imagi, Toshiba Entertainment",2023-02-17
3154,Gatchaman,6.42,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",3,Nippon Columbia,2023-02-17
3155,Kingyo Chuuihou! (Movie),6.09,"Action, Comedy, Kids, Shoujo",1,Unknown,2023-02-17
3157,Guardian Hearts-Power UP!,5.89,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",4,Soft Garage,2023-02-17
3159,The Kabocha Wine,6.56,"Slice of Life, Comedy, Romance, School",95,Unknown,2023-02-17
3160,Houkago Mania Club: Koi no Hoshii no,5.25,"Hentai, Yuri",2,Pink Pineapple,2023-02-17
3162,Makiba no Shoujo Katri,6.89,"Adventure, Drama, Historical, Slice of Life",49,Unknown,2023-02-17
3164,Ichigo Ichie: Koibana Tomobana,Unknown,"Slice of Life, Comedy, School",13,Four Some,2023-02-17
3165,Hidamari Sketch Specials,7.54,"Slice of Life, Comedy, School, Seinen",2,Lantis,2023-02-17
3166,Ayakashi,6.36,"Action, Sci-Fi, Horror, Fantasy",12,"Media Factory, AT-X, Enoki Films, 5pb.",2023-02-17
3167,Eve no Jikan,8.08,"Sci-Fi, Slice of Life",6,"Directions, Code, Trick Block",2023-02-17
3171,Ryoujoku Hitozuma Onsen,6.52,Hentai,2,Milky Animation Label,2023-02-17
3174,Sola Specials,6.95,"Comedy, Romance, Slice of Life, Supernatural",2,Bandai Visual,2023-02-17
3175,Kaitei Choutokkyuu: Marine Express,6.08,"Action, Adventure, Comedy, Sci-Fi, Drama",1,Tezuka Productions,2023-02-17
3176,Nessa no Haou Gandalla,5.92,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",26,Big West,2023-02-17
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,5.84,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural",1,Toshiba Entertainment,2023-02-17
3180,Manga Aesop Monogatari (TV),Unknown,"Comedy, Fantasy, Kids",52,Unknown,2023-02-17
3182,Massugu ni Ikou. 2nd Season,6.62,"Comedy, Josei, Romance, Slice of Life",5,Yomiuri Telecasting,2023-02-17
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,5.9,"Action, Sci-Fi, Adventure, Space, Drama, Shounen",1,"Japan Home Video, GAGA",2023-02-17
3185,Fortune Quest L,6.42,"Adventure, Comedy, Fantasy, Magic",26,E&G Films,2023-02-17
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,7.01,"Drama, Romance, Fantasy",1,Toei Video,2023-02-17
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,6.43,"Sci-Fi, Shounen",1,"Radix, Studio OX",2023-02-17
3192,Tobira wo Akete,5.8,"Action, Sci-Fi, Adventure, Fantasy",1,Kitty Films,2023-02-17
3193,Asobot Senki Gokuu,6.62,"Action, Sci-Fi, Adventure, Comedy, Shounen",52,TV Tokyo,2023-02-17
3194,Ningyohime Marina no Bouken,6.29,"Drama, Fantasy, Kids, Romance",26,Fuji TV,2023-02-17
3196,Wakakusa no Charlotte,6.75,"Drama, Historical, Kids, Shoujo, Slice of Life",30,TV Asahi,2023-02-17
3199,Nanatsu no Umi no Tico,7.39,"Slice of Life, Adventure",39,Unknown,2023-02-17
3201,Pure-tou no Nakama-tachi,6.33,"Fantasy, Kids",26,Unknown,2023-02-17
3202,Daisuki! Hello Kitty,6.3,"Fantasy, Kids",26,Sanrio,2023-02-17
3203,Chibi Maruko-chan Movie,7.14,"Comedy, School, Shoujo",1,Unknown,2023-02-17
3205,Cream Lemon: Lemon Angel,5.47,Ecchi,37,AIC,2023-02-17
3210,Ikoku Irokoi Romantan,7.01,"Comedy, Romance, Yaoi",2,"ANIK, On-Lead",2023-02-17
3211,Otenki Oneesan,5.52,"Comedy, Hentai, Yuri",2,OB Planning,2023-02-17
3213,Ganbare Genki,7.33,"Action, Comedy, Shounen, Sports",35,Fuji TV,2023-02-17
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,6.03,"Action, Adventure, Super Power",1,Shueisha,2023-02-17
3215,Fuyu no Hi,6.08,Historical,1,Imagica,2023-02-17
3218,Gensoumaden Saiyuuki OVA,7.09,"Adventure, Shounen, Supernatural",2,Unknown,2023-02-17
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,7.11,"Sci-Fi, Slice of Life, Comedy, School",1,Starchild Records,2023-02-17
3220,Kanashimi no Belladonna,7.13,"Dementia, Drama, Hentai, Historical",1,Unknown,2023-02-17
3221,Shakugan no Shana-tan Movie,7.14,"Adventure, Comedy, Parody, Fantasy",1,Unknown,2023-02-17
3222,Kiddy Grade: Maelstrom,7.11,"Action, Mecha, Sci-Fi, Super Power",1,gimik,2023-02-17
3223,Kiddy Grade: Truth Dawn,7.13,"Action, Mecha, Sci-Fi, Super Power",1,"Kadokawa Shoten, gimik",2023-02-17
3225,Minami-ke Okawari,7.35,"Comedy, School, Slice of Life",13,"Starchild Records, Magic Capsule, TV Tokyo Music",2023-02-17
3226,Major S4,8.24,"Comedy, Drama, Shounen, Sports",26,NHK,2023-02-17
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,6.81,"Action, Fantasy, Military, Historical, Shoujo",1,Yumeta Company,2023-02-17
3228,Zoku Sayonara Zetsubou Sensei,7.93,"Comedy, Parody, School, Shounen",13,Starchild Records,2023-02-17
3229,Kimi ga Aruji de Shitsuji ga Ore de,7.18,"Comedy, Ecchi, Harem, Parody, Romance",13,"Lantis, Studio Jack, Good Smile Company",2023-02-17
3230,Druaga no Tou: The Aegis of Uruk,7.19,"Adventure, Comedy, Fantasy",12,"Dentsu, Sotsu Music Publishing",2023-02-17
3231,Gunslinger Girl: Il Teatrino,7.16,"Action, Drama, Military, Sci-Fi",13,Marvelous,2023-02-17
3232,Bannou Bunka Neko-Musume Specials,6.43,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",2,Movic,2023-02-17
3234,009-1: R&B,6.33,"Action, Sci-Fi, Seinen",1,Aniplex,2023-02-17
3235,Magma Taishi,5.92,"Action, Space, Super Power, Sci-Fi, Shounen",13,"Bandai Visual, Tezuka Productions",2023-02-17
3239,Cream Lemon,6.28,"Parody, Fantasy, Comedy, Romance, Hentai, Drama, Sci-Fi, Yuri",38,"AIC, Pony Canyon, Fairy Dust",2023-02-17
3243,Elec-king The Animation,Unknown,"Comedy, Seinen",13,Unknown,2023-02-17
3245,Kindaichi Shounen no Jikenbo Specials,7.27,"Mystery, Shounen",2,"Dentsu, Magic Bus, YTV",2023-02-17
3247,Love Hina Final Selection,7.19,"Ecchi, Comedy, Harem, Romance",1,Unknown,2023-02-17
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,6.85,"Action, Supernatural, Historical, Drama",5,Unknown,2023-02-17
3250,Daishikkin Helena,5.84,Hentai,2,Y.O.U.C,2023-02-17
3251,Hatara Kids Mai Ham Gumi,Unknown,"Action, Kids",50,TV Asahi,2023-02-17
3252,Super Teukgeup Mazinger 7,4.89,"Sci-Fi, Mecha",1,Unknown,2023-02-17
3254,Luv Wave,5.91,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi",3,Pink Pineapple,2023-02-17
3256,Soukou Kihei Votoms: Pailsen Files,7.28,"Mecha, Military, Sci-Fi, Space",12,Sunrise,2023-02-17
3258,Lily C.A.T.,5.91,"Space, Horror, Sci-Fi",1,Victor Entertainment,2023-02-17
3259,Lemon Angel (1988),5.81,Ecchi,9,"AIC, Pony Canyon",2023-02-17
3264,Lemon Angel (1988/II),5.81,Ecchi,8,"AIC, Pony Canyon",2023-02-17
3265,Princess Tutu Recaps,6.59,"Magic, Romance, Comedy",3,Unknown,2023-02-17
3266,Ai Yori Aoshi: Enishi - Miyuki,6.95,"Comedy, Drama, Romance",1,Unknown,2023-02-17
3267,Kingdom of Chaos: Born to Kill,5.87,Fantasy,4,Idea Factory,2023-02-17
3268,Mai-Otome 0: S.ifr,7.39,Sci-Fi,3,Unknown,2023-02-17
3269,.hack//G.U. Trilogy,7.14,"Action, Fantasy, Game, Sci-Fi",1,Bandai Visual,2023-02-17
3270,IGPX: Immortal Grand Prix (2005),7.12,"Drama, Mecha, Sci-Fi, Shounen, Sports",13,Bandai Visual,2023-02-17
3271,Bakutou Sengen Daigunder,6.67,"Sci-Fi, Adventure, Mecha",39,"TV Tokyo, Victor Entertainment",2023-02-17
3272,Kinnikuman,7.22,"Adventure, Comedy, Sports, Shounen",137,Nippon Television Network,2023-02-17
3273,Kinnikuman (Movie),6.33,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3274,Kinnikuman: Ooabare! Seigi Choujin,6.19,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,6.13,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,6.18,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3277,Kinnikuman: Haresugata! Seigi Choujin,6.0,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3278,Kinnikuman: New York Kiki Ippatsu!,6.2,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,6.11,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,6.35,"Action, Comedy, Sports, Shounen",1,Unknown,2023-02-17
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,6.71,"Action, Comedy, Sports, Shounen",46,Nippon Television Network,2023-02-17
3285,Himitsu no Akko-chan,6.3,"Magic, School, Shoujo",94,Unknown,2023-02-17
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,6.71,Hentai,2,"Milky Animation Label, Y.O.U.C",2023-02-17
3287,Tenkuu Danzai Skelter+Heaven,1.85,"Sci-Fi, Mecha",1,Idea Factory,2023-02-17
3288,Gundam Evolve,6.63,"Action, Military, Space, Mecha",15,Sotsu,2023-02-17
3290,Vampiyan Kids,Unknown,"Fantasy, Comedy, Kids",23,Fuji TV,2023-02-17
3292,Potemayo Specials,7.32,"Comedy, School, Seinen",6,Unknown,2023-02-17
3294,Gasshin Sentai Mechander Robo,5.88,"Space, Mecha, Military, Mystery, Sci-Fi",35,Wako Productions,2023-02-17
3295,Yatterman,6.6,"Adventure, Comedy, Parody",60,Unknown,2023-02-17
3297,Aria the Origination,8.53,"Sci-Fi, Slice of Life, Fantasy, Shounen",13,"TV Tokyo, Shochiku, Mag Garden",2023-02-17
3298,Hatenkou Yuugi,7.16,"Adventure, Comedy, Drama, Romance, Fantasy, Josei",10,"Frontier Works, Sotsu",2023-02-17
3299,H2O: Footprints in the Sand,7.06,"Harem, Romance, School",12,"NTT Docomo, Studio Jack",2023-02-17
3300,Romance wa Tsurugi no Kagayaki II,6.12,"Action, Fantasy, Comedy, Hentai, Demons",6,"NuTech Digital, Adult Source Media",2023-02-17
3301,Septem Charm Magical Kanan,6.02,"Hentai, Magic, Romance, School",4,"Lemon Heart, Triple X",2023-02-17
3302,Megachu!,6.52,"Hentai, Supernatural",3,Milky Animation Label,2023-02-17
3303,Momiji,6.23,"Hentai, School",4,"NuTech Digital, Blue Eyes",2023-02-17
3305,Muteki Koujin Daitarn 3,7.08,"Mecha, Sci-Fi",40,Sotsu,2023-02-17
3306,Aoki Honoo,4.98,"Romance, Drama, Seinen",1,Unknown,2023-02-17
3307,Moke Moke Taishou Dendo Musume Arisa,6.09,"Hentai, Mecha",2,Green Bunny,2023-02-17
3308,Heartwork: Symphony of Destruction,6.21,"Action, Hentai",3,Active,2023-02-17
3309,Mozu no Nie,5.3,"Hentai, Historical, Mystery",1,Discovery,2023-02-17
3312,Dr. Slump,7.0,"Slice of Life, Comedy, Sci-Fi, Shounen",74,Fuji TV,2023-02-17
3313,Montana Jones,6.91,"Adventure, Mystery, Comedy, Historical",52,NHK,2023-02-17
3315,Kikou Keisatsu Metal Jack,6.28,"Action, Sci-Fi, Police, Mecha",37,TV Tokyo,2023-02-17
3317,Uchuusen Sagittarius,6.8,"Sci-Fi, Adventure",77,Unknown,2023-02-17
3318,Kimi ga Nozomu Eien: Next Season,6.95,"Drama, Romance",4,Age,2023-02-17
3320,Harbor Light Monogatari: Fashion Lala yori,5.33,Shoujo,1,Unknown,2023-02-17
3322,Wagaya no Oinari-sama.,7.22,"Adventure, Fantasy, Shounen, Supernatural",24,"Kadokawa Shoten, NTT Docomo",2023-02-17
3323,Kite Liberator,6.34,"Action, Sci-Fi, Drama",1,"Lantis, Happinet Pictures",2023-02-17
